object_id,name,value
2930201f0054ed2ddde1d3c23dbe725c1bc81417,Perimeter,40730.00000020631
2930201f0054ed2ddde1d3c23dbe725c1bc81417,Name,"Undervisning og auditorie, kontorkoncept"
2933c0187f0d798767e3af8a4ca1698280fbbf66,WBS_L.3-Building,B06
2933c0187f0d798767e3af8a4ca1698280fbbf66,WBS_L.4-Level,L03
2933c0187f0d798767e3af8a4ca1698280fbbf66,Perimeter,16779.708109568302
2933c0187f0d798767e3af8a4ca1698280fbbf66,Name,Ren zone
293e14549c0940ab4d9e88caf0b97d764076756c,WBS_L.3-Building,B44
293e14549c0940ab4d9e88caf0b97d764076756c,WBS_L.4-Level,L02
293e14549c0940ab4d9e88caf0b97d764076756c,Perimeter,12700.000000176817
293e14549c0940ab4d9e88caf0b97d764076756c,Name,Elevator
294a7e2f86d377f8fa538ca796ddf946eaaad5f4,WBS_L.3-Building,B44
294a7e2f86d377f8fa538ca796ddf946eaaad5f4,WBS_L.4-Level,L00
294a7e2f86d377f8fa538ca796ddf946eaaad5f4,Perimeter,5664.0066600039945
294a7e2f86d377f8fa538ca796ddf946eaaad5f4,Name,Toilet
295e841b9f9c40185826d599a07edf4ac733d2d0,WBS_L.3-Building,B02
295e841b9f9c40185826d599a07edf4ac733d2d0,WBS_L.4-Level,L02
295e841b9f9c40185826d599a07edf4ac733d2d0,Perimeter,10399.991944996276
295e841b9f9c40185826d599a07edf4ac733d2d0,Name,Samtalerum
297c1d0bba22666b2d5c6076d6764f68760da875,WBS_L.3-Building,B02
297c1d0bba22666b2d5c6076d6764f68760da875,WBS_L.4-Level,L02
297c1d0bba22666b2d5c6076d6764f68760da875,Perimeter,5765.599999998343
297c1d0bba22666b2d5c6076d6764f68760da875,Name,Toilet
29876b16c91955d8a5b6e770bf747916acb2be67,WBS_L.3-Building,B42
29876b16c91955d8a5b6e770bf747916acb2be67,WBS_L.4-Level,L00
29876b16c91955d8a5b6e770bf747916acb2be67,Perimeter,15174.999998011403
29876b16c91955d8a5b6e770bf747916acb2be67,Name,Depot
29a0c95e5e911c274d2b6d62f8009bc3356a227c,WBS_L.3-Building,B02
29a0c95e5e911c274d2b6d62f8009bc3356a227c,WBS_L.4-Level,L02
29a0c95e5e911c274d2b6d62f8009bc3356a227c,Perimeter,29773.30358137969
29a0c95e5e911c274d2b6d62f8009bc3356a227c,Name,Teknikrum
2a2563efed63696a52c23f88d3ffab7c5795cd2d,WBS_L.3-Building,B44
2a2563efed63696a52c23f88d3ffab7c5795cd2d,WBS_L.4-Level,L02
2a2563efed63696a52c23f88d3ffab7c5795cd2d,Perimeter,18219.447161133412
2a2563efed63696a52c23f88d3ffab7c5795cd2d,Name,Gruppekontor
2a3a9f308de7ebc875b67a6e113ffc52ac061cfb,WBS_L.3-Building,B42
2a3a9f308de7ebc875b67a6e113ffc52ac061cfb,WBS_L.4-Level,L00
2a3a9f308de7ebc875b67a6e113ffc52ac061cfb,Perimeter,21699.99952253707
2a3a9f308de7ebc875b67a6e113ffc52ac061cfb,Name,Vente
2a6b3969ebc9f7aeb80f8059344b9c73590b070a,WBS_L.3-Building,B04
2a6b3969ebc9f7aeb80f8059344b9c73590b070a,WBS_L.4-Level,L00
2a6b3969ebc9f7aeb80f8059344b9c73590b070a,Perimeter,24314.99975507597
2a6b3969ebc9f7aeb80f8059344b9c73590b070a,Name,Trappe
2a6e155f447f2b7400f715f161ef8a41d1493ad1,WBS_L.3-Building,B44
2a6e155f447f2b7400f715f161ef8a41d1493ad1,WBS_L.4-Level,L02
2a6e155f447f2b7400f715f161ef8a41d1493ad1,Perimeter,5736.90873830381
2a6e155f447f2b7400f715f161ef8a41d1493ad1,Name,Toilet
2a7544c8243b8577ebfbbf82de38afd2c4e4c593,WBS_L.3-Building,B42
2a7544c8243b8577ebfbbf82de38afd2c4e4c593,WBS_L.4-Level,L03
2a7544c8243b8577ebfbbf82de38afd2c4e4c593,Perimeter,16899.2203171456
2a7544c8243b8577ebfbbf82de38afd2c4e4c593,Name,Ren zone
2ae83417058f14c2e54a5521bc878792155e9dfc,WBS_L.3-Building,B02
2ae83417058f14c2e54a5521bc878792155e9dfc,WBS_L.4-Level,L03
2ae83417058f14c2e54a5521bc878792155e9dfc,Perimeter,10967.182339998599
2ae83417058f14c2e54a5521bc878792155e9dfc,Name,Sluse
2af2fca029f7a3fd7a83bbac73f88c97a469cbce,WBS_L.3-Building,B02
2af2fca029f7a3fd7a83bbac73f88c97a469cbce,WBS_L.4-Level,L00
2af2fca029f7a3fd7a83bbac73f88c97a469cbce,Perimeter,11488.999756769716
2af2fca029f7a3fd7a83bbac73f88c97a469cbce,Name,Retur flasker
2b140df5bbdc2529b07bcfbab983f68180752a53,WBS_L.3-Building,B42
2b140df5bbdc2529b07bcfbab983f68180752a53,WBS_L.4-Level,L02
2b140df5bbdc2529b07bcfbab983f68180752a53,Perimeter,20998.39975484894
2b140df5bbdc2529b07bcfbab983f68180752a53,Name,AGV rum
2b7904a10df8f155bfe130934c176b46cfedff12,WBS_L.3-Building,B42
2b7904a10df8f155bfe130934c176b46cfedff12,WBS_L.4-Level,L03
2b7904a10df8f155bfe130934c176b46cfedff12,Perimeter,21789.999996594634
2b7904a10df8f155bfe130934c176b46cfedff12,Name,Udskæring
2b7ae53bc9657fe0d63d2b052c387c2bdb8d28b5,WBS_L.3-Building,B42
2b7ae53bc9657fe0d63d2b052c387c2bdb8d28b5,WBS_L.4-Level,L01
2b7ae53bc9657fe0d63d2b052c387c2bdb8d28b5,Perimeter,20497.499994391692
2b7ae53bc9657fe0d63d2b052c387c2bdb8d28b5,Name,POCT-rum
2b897b79ff5c505aacb35b927470580066ad3a7b,WBS_L.3-Building,B06
2b897b79ff5c505aacb35b927470580066ad3a7b,WBS_L.4-Level,L03
2b897b79ff5c505aacb35b927470580066ad3a7b,Perimeter,29880.00024318195
2b897b79ff5c505aacb35b927470580066ad3a7b,Name,Laboratorium
2bcb7a617c37ee332b74afb2a72e9bde12ba87e3,WBS_L.3-Building,B02
2bcb7a617c37ee332b74afb2a72e9bde12ba87e3,WBS_L.4-Level,L00
2bcb7a617c37ee332b74afb2a72e9bde12ba87e3,Perimeter,7618.441596059947
2bcb7a617c37ee332b74afb2a72e9bde12ba87e3,Name,Hjertestarter
2bdab1f002c198fa2acc5f2fa1204202f2e26d2b,WBS_L.3-Building,B42
2bdab1f002c198fa2acc5f2fa1204202f2e26d2b,WBS_L.4-Level,L00
2bdab1f002c198fa2acc5f2fa1204202f2e26d2b,Perimeter,11059.000243715063
2bdab1f002c198fa2acc5f2fa1204202f2e26d2b,Name,Toilet
2c165114e79d349fc8d226f7164a1f56fbfac8d2,WBS_L.3-Building,B44
2c165114e79d349fc8d226f7164a1f56fbfac8d2,WBS_L.4-Level,L02
2c165114e79d349fc8d226f7164a1f56fbfac8d2,Perimeter,39850.00024187642
2c165114e79d349fc8d226f7164a1f56fbfac8d2,Name,Lager
2c4943ee58a1a6777bfc1ecf5a5d92c3e762038d,WBS_L.3-Building,B02
2c4943ee58a1a6777bfc1ecf5a5d92c3e762038d,WBS_L.4-Level,L03
2c4943ee58a1a6777bfc1ecf5a5d92c3e762038d,Perimeter,52419.99975470146
2c4943ee58a1a6777bfc1ecf5a5d92c3e762038d,Name,Korridor
2c52022307d796910487ae58dc12382fbc8879c3,WBS_L.3-Building,B44
2c52022307d796910487ae58dc12382fbc8879c3,WBS_L.4-Level,L03
2c52022307d796910487ae58dc12382fbc8879c3,Perimeter,22300.000241883743
2c52022307d796910487ae58dc12382fbc8879c3,Name,Laboratorium
2c691d3489773bad5b282a001f3f39416c063cc3,WBS_L.3-Building,B44
2c691d3489773bad5b282a001f3f39416c063cc3,WBS_L.4-Level,L00
2c691d3489773bad5b282a001f3f39416c063cc3,Perimeter,13790.000238486942
2c691d3489773bad5b282a001f3f39416c063cc3,Name,Gruppekontor
2c84ffcc5bf01ce8493ce7aa76915facb55cba82,WBS_L.3-Building,B04
2c84ffcc5bf01ce8493ce7aa76915facb55cba82,WBS_L.4-Level,L03
2c84ffcc5bf01ce8493ce7aa76915facb55cba82,Perimeter,3999.9999999997717
2c84ffcc5bf01ce8493ce7aa76915facb55cba82,Name,Autounloade
2c948ea473d17012954c380a17b11d9549ad5adc,WBS_L.3-Building,B04
2c948ea473d17012954c380a17b11d9549ad5adc,WBS_L.4-Level,L00
2c948ea473d17012954c380a17b11d9549ad5adc,Perimeter,7687.548035070804
2c948ea473d17012954c380a17b11d9549ad5adc,Name,"Niche, Overvågning"
2d013b87f37015d3142abb5dd105ce7aeaaa04b5,WBS_L.3-Building,B45
2d013b87f37015d3142abb5dd105ce7aeaaa04b5,WBS_L.4-Level,L02
2d013b87f37015d3142abb5dd105ce7aeaaa04b5,Perimeter,6683.999999999659
2d013b87f37015d3142abb5dd105ce7aeaaa04b5,Name,Toilet/bad
2d1ebc9029e9c4ac404f8b29f8681b8ac48a2478,WBS_L.3-Building,B44
2d1ebc9029e9c4ac404f8b29f8681b8ac48a2478,WBS_L.4-Level,L03
2d1ebc9029e9c4ac404f8b29f8681b8ac48a2478,Perimeter,5617.915807568044
2d1ebc9029e9c4ac404f8b29f8681b8ac48a2478,Name,Toilet
2d2f557a5dfd3cf676fd813b9ffd664dfaf50864,WBS_L.3-Building,B04
2d2f557a5dfd3cf676fd813b9ffd664dfaf50864,WBS_L.4-Level,L00
2d2f557a5dfd3cf676fd813b9ffd664dfaf50864,Perimeter,16244.999758109727
2d2f557a5dfd3cf676fd813b9ffd664dfaf50864,Name,"Depot, Udstyr, 10-20m2"
2d986f242572797962cf23bd1c713bd5ce50b741,WBS_L.3-Building,B42
2d986f242572797962cf23bd1c713bd5ce50b741,WBS_L.4-Level,L00
2d986f242572797962cf23bd1c713bd5ce50b741,Perimeter,82535.0000026036
2d986f242572797962cf23bd1c713bd5ce50b741,Name,Korridor
2dacc0f5e6f8ac2c4f59d4663966311cf11a607d,WBS_L.3-Building,B44
2dacc0f5e6f8ac2c4f59d4663966311cf11a607d,WBS_L.4-Level,L00
2dacc0f5e6f8ac2c4f59d4663966311cf11a607d,Perimeter,16067.581935152853
2dacc0f5e6f8ac2c4f59d4663966311cf11a607d,Name,Dagbehandling
2dc6b8c6b9e86bfefe7aebdf69704e46752bb320,WBS_L.3-Building,B04
2dc6b8c6b9e86bfefe7aebdf69704e46752bb320,WBS_L.4-Level,L00
2dc6b8c6b9e86bfefe7aebdf69704e46752bb320,Perimeter,15940.000000001712
2dc6b8c6b9e86bfefe7aebdf69704e46752bb320,Name,Uren zone
2de43eaffab98e8528f9c95035a34dffea212006,WBS_L.3-Building,B44
2de43eaffab98e8528f9c95035a34dffea212006,WBS_L.4-Level,L00
2de43eaffab98e8528f9c95035a34dffea212006,Perimeter,67312.58071839264
2de43eaffab98e8528f9c95035a34dffea212006,Name,Korridor
2de5068bf74bb1e2bfd4e9b5091339c861a3300e,WBS_L.3-Building,B44
2de5068bf74bb1e2bfd4e9b5091339c861a3300e,WBS_L.4-Level,L03
2de5068bf74bb1e2bfd4e9b5091339c861a3300e,Perimeter,17939.99895920551
2de5068bf74bb1e2bfd4e9b5091339c861a3300e,Name,Mikroskopi
2e0761a3561c9dca681b37f767c84343fe4c16f9,WBS_L.3-Building,B42
2e0761a3561c9dca681b37f767c84343fe4c16f9,WBS_L.4-Level,L02
2e0761a3561c9dca681b37f767c84343fe4c16f9,Perimeter,20623.980550818767
2e0761a3561c9dca681b37f767c84343fe4c16f9,Name,Teknikrum
2e106fd6390fd805ae76cf7be8cea24196a39e34,WBS_L.3-Building,B44
2e106fd6390fd805ae76cf7be8cea24196a39e34,WBS_L.4-Level,L02
2e106fd6390fd805ae76cf7be8cea24196a39e34,Perimeter,53610.900855877575
2e106fd6390fd805ae76cf7be8cea24196a39e34,Name,Korridor
2e434ac4461766a9720d762d16fb61d31d1072be,WBS_L.3-Building,B02
2e434ac4461766a9720d762d16fb61d31d1072be,WBS_L.4-Level,L02
2e434ac4461766a9720d762d16fb61d31d1072be,Perimeter,17297.20603758905
2e434ac4461766a9720d762d16fb61d31d1072be,Name,Gruppekontor
2e47e33e7fff87e8238b71f640a8825a62d2cc59,WBS_L.3-Building,B44
2e47e33e7fff87e8238b71f640a8825a62d2cc59,WBS_L.4-Level,L01
2e47e33e7fff87e8238b71f640a8825a62d2cc59,Perimeter,8192.557522315647
2e47e33e7fff87e8238b71f640a8825a62d2cc59,Name,"Niche, Overvågning"
2e8bf47ff629c79ea89c5522c85bc75234f68c1c,WBS_L.3-Building,B45
2e8bf47ff629c79ea89c5522c85bc75234f68c1c,WBS_L.4-Level,L00
2e8bf47ff629c79ea89c5522c85bc75234f68c1c,Perimeter,45853.60246437576
2e8bf47ff629c79ea89c5522c85bc75234f68c1c,Name,Tappelokale
2e9f1e0ae06dc0099f969b3b3b7a7baca535687b,WBS_L.3-Building,B04
2e9f1e0ae06dc0099f969b3b3b7a7baca535687b,WBS_L.4-Level,L00
2e9f1e0ae06dc0099f969b3b3b7a7baca535687b,Perimeter,16674.721822545845
2e9f1e0ae06dc0099f969b3b3b7a7baca535687b,Name,Teknikrum
2eba0758be002004f6c0c892ecf461b98ab5b594,WBS_L.3-Building,B44
2eba0758be002004f6c0c892ecf461b98ab5b594,WBS_L.4-Level,L00
2eba0758be002004f6c0c892ecf461b98ab5b594,Perimeter,15939.99999999894
2eba0758be002004f6c0c892ecf461b98ab5b594,Name,Uren zone
2eeddb18f60de6f6dad398807b76cb05d39d5527,WBS_L.3-Building,B02
2eeddb18f60de6f6dad398807b76cb05d39d5527,WBS_L.4-Level,L00
2eeddb18f60de6f6dad398807b76cb05d39d5527,Perimeter,11662.839999992106
2eeddb18f60de6f6dad398807b76cb05d39d5527,Name,Kølerum
2f0ba5488b9938aaae33f9d0ecec44b71366021c,WBS_L.3-Building,B42
2f0ba5488b9938aaae33f9d0ecec44b71366021c,WBS_L.4-Level,L00
2f0ba5488b9938aaae33f9d0ecec44b71366021c,Perimeter,16848.20159656007
2f0ba5488b9938aaae33f9d0ecec44b71366021c,Name,Skakt VVS/Ventilation
2f32313d79839e69929a0c9e2766543d023e7a51,WBS_L.3-Building,B44
2f32313d79839e69929a0c9e2766543d023e7a51,WBS_L.4-Level,L01
2f32313d79839e69929a0c9e2766543d023e7a51,Perimeter,5668.200241678732
2f32313d79839e69929a0c9e2766543d023e7a51,Name,Toilet
2f3543c6ba9e1d5148f77423185c3a97a5fae23e,WBS_L.3-Building,B42
2f3543c6ba9e1d5148f77423185c3a97a5fae23e,WBS_L.4-Level,L03
2f3543c6ba9e1d5148f77423185c3a97a5fae23e,Perimeter,13040.120441724044
2f3543c6ba9e1d5148f77423185c3a97a5fae23e,Name,Skakt
2f3e1eeafcf07c4b0600b8e0a1f492014a7e01df,WBS_L.3-Building,B44
2f3e1eeafcf07c4b0600b8e0a1f492014a7e01df,WBS_L.4-Level,L00
2f3e1eeafcf07c4b0600b8e0a1f492014a7e01df,Perimeter,16789.999999999614
2f3e1eeafcf07c4b0600b8e0a1f492014a7e01df,Name,Ren zone
2f6d9b2100c6fb613c31fd1b7dbd395cdf15a434,WBS_L.3-Building,B02
2f6d9b2100c6fb613c31fd1b7dbd395cdf15a434,WBS_L.4-Level,L01
2f6d9b2100c6fb613c31fd1b7dbd395cdf15a434,Perimeter,18855.000005602487
2f6d9b2100c6fb613c31fd1b7dbd395cdf15a434,Name,Morgue
2f7e84b3e3c6cc4bee89e850b81743b254f628cc,WBS_L.3-Building,B44
2f7e84b3e3c6cc4bee89e850b81743b254f628cc,WBS_L.4-Level,L00
2f7e84b3e3c6cc4bee89e850b81743b254f628cc,Perimeter,12699.999999999955
2f7e84b3e3c6cc4bee89e850b81743b254f628cc,Name,Elevator
2fa39279dd25c43a49a9c4d77de38b977cd0e049,WBS_L.3-Building,B02
2fa39279dd25c43a49a9c4d77de38b977cd0e049,WBS_L.4-Level,L02
2fa39279dd25c43a49a9c4d77de38b977cd0e049,Perimeter,12986.600000788927
2fa39279dd25c43a49a9c4d77de38b977cd0e049,Name,Forrum
2fa7b886e7f82c930e021ef36b9dbb5bd96ae793,WBS_L.3-Building,B02
2fa7b886e7f82c930e021ef36b9dbb5bd96ae793,WBS_L.4-Level,L00
2fa7b886e7f82c930e021ef36b9dbb5bd96ae793,Perimeter,62487.21982905816
2fa7b886e7f82c930e021ef36b9dbb5bd96ae793,Name,Vidensstrøg
2fae9e8ddd102720fadafd99f09b4496602aee98,WBS_L.3-Building,B44
2fae9e8ddd102720fadafd99f09b4496602aee98,WBS_L.4-Level,L03
2fae9e8ddd102720fadafd99f09b4496602aee98,Perimeter,19326.695424174042
2fae9e8ddd102720fadafd99f09b4496602aee98,Name,Celledyrkning
2fbd4dee3219f8847e29066cbf6ecec9cf1a2eb6,WBS_L.3-Building,B42
2fbd4dee3219f8847e29066cbf6ecec9cf1a2eb6,WBS_L.4-Level,L03
2fbd4dee3219f8847e29066cbf6ecec9cf1a2eb6,Perimeter,5617.733175828462
2fbd4dee3219f8847e29066cbf6ecec9cf1a2eb6,Name,Toilet
2fdfc5bb6d97a9039528427f25e7a2c67be8b36e,WBS_L.3-Building,B44
2fdfc5bb6d97a9039528427f25e7a2c67be8b36e,WBS_L.4-Level,L00
2fdfc5bb6d97a9039528427f25e7a2c67be8b36e,Perimeter,24997.58193514365
2fdfc5bb6d97a9039528427f25e7a2c67be8b36e,Name,Undersøgelses og behandlingsrum
2fe590314133eec8594c4b3feef76007499b6758,WBS_L.3-Building,B45
2fe590314133eec8594c4b3feef76007499b6758,WBS_L.4-Level,L00
2fe590314133eec8594c4b3feef76007499b6758,Perimeter,5613.999758112161
2fe590314133eec8594c4b3feef76007499b6758,Name,Toilet
2fe7a2da7c0edbf1f959bb89083ecd4d9c1a32f2,WBS_L.3-Building,B02
2fe7a2da7c0edbf1f959bb89083ecd4d9c1a32f2,WBS_L.4-Level,L03
2fe7a2da7c0edbf1f959bb89083ecd4d9c1a32f2,Perimeter,12491.600241150352
2fe7a2da7c0edbf1f959bb89083ecd4d9c1a32f2,Name,Rengøringsrum
3032e981204cb6b15e1f4cbaae0afbee40be3aa0,WBS_L.3-Building,B44
3032e981204cb6b15e1f4cbaae0afbee40be3aa0,WBS_L.4-Level,L03
3032e981204cb6b15e1f4cbaae0afbee40be3aa0,Perimeter,18545.000241884547
3032e981204cb6b15e1f4cbaae0afbee40be3aa0,Name,"Lederkontor, 2 pl."
307fb784b28473356833d0e3c5d7aa39aa8cec51,WBS_L.3-Building,B42
307fb784b28473356833d0e3c5d7aa39aa8cec51,WBS_L.4-Level,L00
307fb784b28473356833d0e3c5d7aa39aa8cec51,Perimeter,14030.000000708314
307fb784b28473356833d0e3c5d7aa39aa8cec51,Name,Undersøgelses og behandlingsrum
308fbc1f8717b8c73996efd96c0168b26a86dcdf,WBS_L.3-Building,B45
308fbc1f8717b8c73996efd96c0168b26a86dcdf,WBS_L.4-Level,L00
308fbc1f8717b8c73996efd96c0168b26a86dcdf,Perimeter,0
308fbc1f8717b8c73996efd96c0168b26a86dcdf,Name,Skakt EL
309c567596111e6e3731d66cf9aa3290bb96e16c,WBS_L.3-Building,B44
309c567596111e6e3731d66cf9aa3290bb96e16c,WBS_L.4-Level,L02
309c567596111e6e3731d66cf9aa3290bb96e16c,Perimeter,18479.221045290393
309c567596111e6e3731d66cf9aa3290bb96e16c,Name,Gruppekontor
30aac75bdabda071709bb57d5591cee9b0b687ae,WBS_L.3-Building,B02
30aac75bdabda071709bb57d5591cee9b0b687ae,WBS_L.4-Level,L00
30aac75bdabda071709bb57d5591cee9b0b687ae,Perimeter,23755.103614890842
30aac75bdabda071709bb57d5591cee9b0b687ae,Name,Opstilling
30bdcbab278136fc016ea17ac21ddc7ce316b423,WBS_L.3-Building,B06
30bdcbab278136fc016ea17ac21ddc7ce316b423,WBS_L.4-Level,L00
30bdcbab278136fc016ea17ac21ddc7ce316b423,Perimeter,21479.999755994
30bdcbab278136fc016ea17ac21ddc7ce316b423,Name,Møderum
30c63ca0963cec2cdac992077620e075feceaec4,WBS_L.3-Building,B02
30c63ca0963cec2cdac992077620e075feceaec4,WBS_L.4-Level,L01
30c63ca0963cec2cdac992077620e075feceaec4,Perimeter,36630.000237558896
30c63ca0963cec2cdac992077620e075feceaec4,Name,Korridor
30cb6a35cf6d8181b4dcccd821b791f56c906f33,WBS_L.3-Building,B42
30cb6a35cf6d8181b4dcccd821b791f56c906f33,WBS_L.4-Level,L02
30cb6a35cf6d8181b4dcccd821b791f56c906f33,Perimeter,44560.00025668434
30cb6a35cf6d8181b4dcccd821b791f56c906f33,Name,Korridor
30d6878e7ad04dccd25ac50652c7208af674e98f,WBS_L.3-Building,B02
30d6878e7ad04dccd25ac50652c7208af674e98f,WBS_L.4-Level,L02
30d6878e7ad04dccd25ac50652c7208af674e98f,Perimeter,15865.000000214162
30d6878e7ad04dccd25ac50652c7208af674e98f,Name,Uren zone
30e66b5b9b277e050d54b894a422ff5c4e5a2538,WBS_L.3-Building,B02
30e66b5b9b277e050d54b894a422ff5c4e5a2538,WBS_L.4-Level,L01
30e66b5b9b277e050d54b894a422ff5c4e5a2538,Perimeter,12129.999758323373
30e66b5b9b277e050d54b894a422ff5c4e5a2538,Name,Forrum
30f75678ea3bc0d3b2618362c42edd1a61a83160,WBS_L.3-Building,B44
30f75678ea3bc0d3b2618362c42edd1a61a83160,WBS_L.4-Level,L03
30f75678ea3bc0d3b2618362c42edd1a61a83160,Perimeter,52720.00000000174
30f75678ea3bc0d3b2618362c42edd1a61a83160,Name,Korridor
30f8dbb997c13938c56c8fa0f653d2cb5e49e741,WBS_L.3-Building,B02
30f8dbb997c13938c56c8fa0f653d2cb5e49e741,WBS_L.4-Level,L00
30f8dbb997c13938c56c8fa0f653d2cb5e49e741,Perimeter,59174.838087681426
30f8dbb997c13938c56c8fa0f653d2cb5e49e741,Name,Vidensstrøg
31057138bfa69c77660e3a445e75015ef4300453,WBS_L.3-Building,B44
31057138bfa69c77660e3a445e75015ef4300453,WBS_L.4-Level,L03
31057138bfa69c77660e3a445e75015ef4300453,Perimeter,15849.999754709874
31057138bfa69c77660e3a445e75015ef4300453,Name,Analyse
311c284a3b676408eb3199674f1fd8db23bfa78c,WBS_L.3-Building,B42
311c284a3b676408eb3199674f1fd8db23bfa78c,WBS_L.4-Level,L01
311c284a3b676408eb3199674f1fd8db23bfa78c,Perimeter,8192.557708028808
311c284a3b676408eb3199674f1fd8db23bfa78c,Name,"Niche, Overvågning"
312805ff86f1d43d5d3eccba6eedd464966aa599,WBS_L.3-Building,B42
312805ff86f1d43d5d3eccba6eedd464966aa599,WBS_L.4-Level,L01
312805ff86f1d43d5d3eccba6eedd464966aa599,Perimeter,50300.0000034071
312805ff86f1d43d5d3eccba6eedd464966aa599,Name,Korridor
313b623629f4496f445027a996720065629be3cb,WBS_L.3-Building,B44
313b623629f4496f445027a996720065629be3cb,WBS_L.4-Level,L01
313b623629f4496f445027a996720065629be3cb,Perimeter,90737.6018052207
313b623629f4496f445027a996720065629be3cb,Name,Korridor
314f8485614ff0ae677929c4b88b96a6d2280754,WBS_L.3-Building,B42
314f8485614ff0ae677929c4b88b96a6d2280754,WBS_L.4-Level,L03
314f8485614ff0ae677929c4b88b96a6d2280754,Perimeter,17440.00024316731
314f8485614ff0ae677929c4b88b96a6d2280754,Name,Analyse
318357f4974d8baf4900c8bbb9a1584dfb8ece94,WBS_L.3-Building,B44
318357f4974d8baf4900c8bbb9a1584dfb8ece94,WBS_L.4-Level,L01
318357f4974d8baf4900c8bbb9a1584dfb8ece94,Perimeter,71220.12500477111
318357f4974d8baf4900c8bbb9a1584dfb8ece94,Name,Korridor
31a19c00fd6684e451cb4de1f65c8aac1c8d2e35,WBS_L.3-Building,B02
31a19c00fd6684e451cb4de1f65c8aac1c8d2e35,WBS_L.4-Level,L02
31a19c00fd6684e451cb4de1f65c8aac1c8d2e35,Perimeter,17376.480558113566
31a19c00fd6684e451cb4de1f65c8aac1c8d2e35,Name,Teknikrum
31c138b0acc7b6e81f57a5546a0e6fa11cb59b69,WBS_L.3-Building,B44
31c138b0acc7b6e81f57a5546a0e6fa11cb59b69,WBS_L.4-Level,L00
31c138b0acc7b6e81f57a5546a0e6fa11cb59b69,Perimeter,36124.90085385593
31c138b0acc7b6e81f57a5546a0e6fa11cb59b69,Name,Æglaboratorie
31c2589d32557f35945779339ea042fbb21c7027,WBS_L.3-Building,B42
31c2589d32557f35945779339ea042fbb21c7027,WBS_L.4-Level,L00
31c2589d32557f35945779339ea042fbb21c7027,Perimeter,16159.999999993692
31c2589d32557f35945779339ea042fbb21c7027,Name,Undersøgelses og behandlingsrum
31d0e9e09eb5645f5b2c5085903c92a3eb03f417,WBS_L.3-Building,B44
31d0e9e09eb5645f5b2c5085903c92a3eb03f417,WBS_L.4-Level,L02
31d0e9e09eb5645f5b2c5085903c92a3eb03f417,Perimeter,5095.121413983554
31d0e9e09eb5645f5b2c5085903c92a3eb03f417,Name,Rørpost
31ef77d6e45fe2881b9b31fe16470224b25e7b25,WBS_L.3-Building,B44
31ef77d6e45fe2881b9b31fe16470224b25e7b25,WBS_L.4-Level,L03
31ef77d6e45fe2881b9b31fe16470224b25e7b25,Perimeter,21748.00024188858
31ef77d6e45fe2881b9b31fe16470224b25e7b25,Name,Laboratorium
320d9a994265b0946eb5ff69232d08f93eb78f84,WBS_L.3-Building,B04
320d9a994265b0946eb5ff69232d08f93eb78f84,WBS_L.4-Level,L00
320d9a994265b0946eb5ff69232d08f93eb78f84,Perimeter,91409.99999743402
320d9a994265b0946eb5ff69232d08f93eb78f84,Name,Dagbehandling
3223615640582c89b49e4b4f1d6862e96c2958c1,WBS_L.3-Building,B42
3223615640582c89b49e4b4f1d6862e96c2958c1,WBS_L.4-Level,L01
3223615640582c89b49e4b4f1d6862e96c2958c1,Perimeter,5547.40659996475
3223615640582c89b49e4b4f1d6862e96c2958c1,Name,Toilet
32727583601163ef50f4ba61e9ac72eb86ed8cb4,WBS_L.3-Building,B02
32727583601163ef50f4ba61e9ac72eb86ed8cb4,WBS_L.4-Level,L02
32727583601163ef50f4ba61e9ac72eb86ed8cb4,Perimeter,10399.991944996691
32727583601163ef50f4ba61e9ac72eb86ed8cb4,Name,Samtalerum
3277b336950bee042db4aae2fa7e548627c2b8cc,WBS_L.3-Building,B44
3277b336950bee042db4aae2fa7e548627c2b8cc,WBS_L.4-Level,L03
3277b336950bee042db4aae2fa7e548627c2b8cc,Perimeter,12700.000000175985
3277b336950bee042db4aae2fa7e548627c2b8cc,Name,Elevator
32df2863e7659780e1b0b5a16ac1dcfb2fc90e41,WBS_L.3-Building,B43
32df2863e7659780e1b0b5a16ac1dcfb2fc90e41,WBS_L.4-Level,L00
32df2863e7659780e1b0b5a16ac1dcfb2fc90e41,Perimeter,18345.99951859077
32df2863e7659780e1b0b5a16ac1dcfb2fc90e41,Name,Rituel afvaskning
333776b1487946d98daf4874a69a79c0d0e76078,WBS_L.3-Building,B02
333776b1487946d98daf4874a69a79c0d0e76078,WBS_L.4-Level,L01
333776b1487946d98daf4874a69a79c0d0e76078,Perimeter,12894.99975869198
333776b1487946d98daf4874a69a79c0d0e76078,Name,Forrum
338f3636582892e6428d7fdeb2afbdc57bdb4a7d,WBS_L.3-Building,B02
338f3636582892e6428d7fdeb2afbdc57bdb4a7d,WBS_L.4-Level,L03
338f3636582892e6428d7fdeb2afbdc57bdb4a7d,Perimeter,17988.416161245204
338f3636582892e6428d7fdeb2afbdc57bdb4a7d,Name,"Lederkontor, 2 pl."
33a0c059f815723d73404a3102c9437ec1c14a16,WBS_L.3-Building,B02
33a0c059f815723d73404a3102c9437ec1c14a16,WBS_L.4-Level,L03
